rawi_index,name,grade,places,birth,death,date_birth,date_death
7431,عبادة بن قرط : أو قرص بن عروة بن بجير بن مالك بن قيس بن عامر بن ليث بن بكر بن عبد مناة بن كنانة,,"['البصرة', 'يقال : بالأهواز']",-24.0,41.0,,41 هـ
7433,أبو الضحاك ، عن أبي هريرة,مقبول,[],39.23809523809524,104.23809523809524,,
7434,زياد بن مسلم أو ابن أبي مسلم,صدوق فيه لين,[],96.0,161.0,,
7435,معاوية بن ميسرة بن شريح بن الحارث,,[],110.5,175.5,,بين 171 هـ و180 هـ
7436,عبد الله بن خالد,,[],-65.0,0.0,,
7437,عمر بن بشير,,[],90.5,155.5,,بين 151 هـ و160 هـ
7438,زياد بن عياض,,[],-65.0,0.0,,
7441,الجهم بن دينار ، ويقال : هو ابن أبي سبرة,,[],50.5,115.5,,بين 111 هـ و120 هـ
7442,حيان بن سليمان,,[],-65.0,0.0,,
7443,أبو الهيثم قيل اسمه : عمار,صدوق,[],60.5,125.5,,بين 121 هـ و130 هـ
7444,حريس,,[],-65.0,0.0,,
7445,مصعب بن سعيد,,['المصيصة'],170.5,235.5,,بين 231 هـ و240 هـ
7446,ثابت بن الوليد بن عبد الله بن جميع,,"['بغداد', 'الكوفة']",120.5,185.5,,بين 181 هـ و190 هـ
7447,عثمان بن الهيثم بن جهم بن عيسى بن حسان بن المنذر,ثقة ، تغير فصار يتلقن,['البصرة'],154.0,219.0,,"220 هـ , أو : 218 هـ"
7448,موسى بن محمد,,[],-65.0,0.0,,
7449,عمير بن يزيد بن أبي الغريف,,[],-65.0,0.0,,
7450,سهم بن يزيد,,[],-65.0,0.0,,
7452,هرم بن حيان,,[],10.5,75.5,,بين 71 هـ و80 هـ
7453,زياد بن مطر بن شريح,,[],-65.0,0.0,,
7454,زائدة بن موسى,,[],-65.0,0.0,,
7455,يسار بن أبي كرب,,[],-65.0,0.0,,
7456,الوضاح بن يحيى,,[],-65.0,0.0,,
7457,أحمد بن إسماعيل بن أبي ضرار,,[],-65.0,0.0,,
7458,شيبة بن هشام,,[],-65.0,0.0,,
7459,كثير بن معدان : أبى أعين,,[],60.5,125.5,,بين 121 هـ و130 هـ
7460,عبد الله بن خالد بن حازم,,[],-65.0,0.0,,
7461,عبدة بنت خالد بن معدان,,[],-65.0,0.0,,
7462,ناجية بن عبد الله بن عتبة بن مسعود,,[],-65.0,0.0,,
7463,أيفع بن عبد,,[],41.0,106.0,,106 هـ
7464,أبو عطاف,,[],-65.0,0.0,,
7465,سليم بن حنظلة,,['الكوفى'],-65.0,0.0,,
7466,إبراهيم بن مهاجر بن مسمار,ضعيف,[],120.5,185.5,,بين 181 هـ و190 هـ
7467,"عمر بن حفص بن ذكوان , يقال له عمر بن أبي خليفة ، قيل اسم أبي خليفة : حجاج بن عتاب",,[],-65.0,0.0,,
7469,"خالد بن عرفجة , صوابه : ابن عرفطة",مقبول,[],39.23809523809524,104.23809523809524,,
7471,يحيى بن بسطام بن حريث,,[],150.5,215.5,,بين 211 هـ و220 هـ
7476,عباس بن سفيان,,[],-65.0,0.0,,
7477,جعفر بن عبد الله بن عثمان بن حميد,,[],-65.0,0.0,,
7479,يعمر بن بشر,,[],141.0,206.0,,بين 201 هـ و211 هـ
7480,عبد الله بن الأشج,,[],-65.0,0.0,,
7481,يعقوب بن بحير,,[],-65.0,0.0,,
7482,ضرار بن الأزور : مالك بن أوس بن جذيمة بن ربيعة بن مالك بن ثعلبة بن دودان بن أسد بن خزيمة ، الازور بن بن مرداس بن حبيب بن عمر بن كبير بن عثمان بن سنان بن محارب بن فهر,,"['حران', 'قيل : الكوفة', 'قال الواقدي :اليمامة', 'قال موسى بن عقبة', 'أبو نعيم صححه : أجنادين', 'قال أبو عروبة الحراني : حران', 'يقال : دمشق', 'يقال : الكوفة']",-65.0,0.0,,قال الواقدي : باليمامة ، وقال موسى بن عقبة : بأجنادين ، وصححه أبو نعيم ، أو : في خلافة عمر
7483,فضيل بن زيد,,['البصرة'],30.0,95.0,,95 هـ
7484,أبو زياد,,[],-65.0,0.0,,
7485,عمر بن كيسان,,[],-65.0,0.0,,
7486,وهب بن أبي مغيث,,[],-65.0,0.0,,
7487,عبد الرحمن بن الضحاك,,[],160.5,225.5,,بين 221 هـ و230 هـ
7488,عبد الله بن حلام,,[],-65.0,0.0,,
7490,سليمان بن الربيع,,[],-65.0,0.0,,
7491,عبد الله بن جنادة,,[],-65.0,0.0,,
7492,إبراهيم بن ميمون,,[],80.5,145.5,,141 هـ : 150 هـ
7493,سعد بن سمرة بن جندب,,[],-65.0,0.0,,
7494,ابن معيز ، قال ابن حجر اسمه :  عبد الله,,[],-65.0,0.0,,
7495,الزبير بن جواتشير,,[],-65.0,0.0,,
7496,الفضل بن معدان,,[],-65.0,0.0,,
7497,معاوية,,[],-65.0,0.0,,
7498,سعيد بن أبي كعب,,[],-65.0,0.0,,
7499,موسى بن ميسرة,مستور,[],55.0,120.0,,
7500,سلمة بن أبي الطفيل : عامر بن واثلة ، وقال فطر : سلمة بن الطفيل,,[],-65.0,0.0,,
7501,حيان,,[],50.5,115.5,,بين 111هـ و120 هـ
7502,أبو هند الداري ، قيل اسمه : برير بن عبد الله ، ويقال : بر بن عبد الله بن ربيعة بن دراع بن عدي بن الدار ، وقال ابن حبان : الصحيح أن اسمه بر بن بر ، وقيل : برير ، وقيل : ابن برين,,[],-65.0,0.0,,
7503,الوليد بن النضر,,[],150.5,215.5,,211 هـ : 220 هـ
7507,حبيب بن خدرة,,[],-65.0,0.0,,
7508,الذيال بن حرملة,,[],-65.0,0.0,,
7509,تميم بن عبد المؤمن,,['الري'],-65.0,0.0,,
7510,صالح بن عطاء بن خباب,,[],-65.0,0.0,,
7511,إسحاق بن الفضل بن عبد الرحمن,,[],-65.0,0.0,,
7512,المغيرة بن عطية,,[],-65.0,0.0,,
7513,بكر بن سليمان,,[],130.5,195.5,,بين 191 هـ و200 هـ
7514,عبد الله بن عمر بن علي بن عدي,,[],-65.0,0.0,,
7515,عبيد بن جبير ، وقيل ابن جبر,,[],-65.0,0.0,,
7516,أبو مويهبة ، ويقال : أبو موهبة ، وأبو موهوبة,,[],-65.0,0.0,,
7517,سليمان بن الحكم بن أيوب,,[],-65.0,0.0,,
7518,أبو قرة,,[],-65.0,0.0,,
7519,عبد الله بن الأهتم,,[],-65.0,0.0,,
7521,عمر بن عبد الله بن الأشج,,[],-65.0,0.0,,
7522,حماد بن يزيد بن مسلم,,[],-65.0,0.0,,
7523,يزيد بن مسلم,,[],-65.0,0.0,,
7525,هشام بن مسلم,,[],-65.0,0.0,,
7526,يوسف بن موسى,صدوق,['الري'],190.5,255.5,,بين 251 هـ و260 هـ
7527,الصلت بن راشد,,[],60.5,125.5,,بين 121 هـ و130 هـ
7528,يزيد بن عقبة,,[],-65.0,0.0,,
7529,عمير بن عرفجة,,[],-65.0,0.0,,
7531,عزرة,,[],-65.0,0.0,,
7532,بشر بن سلم بن المسيب,,[],130.5,195.5,,بين 191 هـ و200 هـ
7533,الزبرقان بن عبد الله,,['الكوفة'],80.5,145.5,,بين 141 هـ و150 هـ
7534,عمرو بن يحيى بن عمرو بن سلمة بن الحارث,,[],-65.0,0.0,,
7535,يحيى بن عمرو بن سلمة بن الحارث,,[],-65.0,0.0,,
7536,حية بنت أبي حية,,[],-65.0,0.0,,
7537,عائذة,,['الكوفة'],-65.0,0.0,,
7538,عبد الرحمن بن زبيد بن الحارث,,['الكوفة'],82.0,147.0,,147 هـ
7540,عبد الله بن يعلى بن مرة,,[],-65.0,0.0,,
7542,أحمد بن أسد بن عاصم بن مغول,,[],170.5,235.5,,بين 231 هـ و240 هـ
7543,المهاصر بن حبيب,,[],63.0,128.0,,128 هـ
7545,عمر بن مزيد ، ويقال عمر بن منبه,,[],-65.0,0.0,,
7546,يزيد بن جابر,,[],-65.0,0.0,,
7548,عبد الغفار بن القاسم بن قيس بن قهد,,[],95.0,160.0,,بقي إلى قريب 160 هـ
7549,ثابت بن قطبة,,[],-65.0,0.0,,
7550,عبد الملك بن عبيد,,[],-65.0,0.0,,
7551,صالح بن إبراهيم,,[],60.5,125.5,,بين 121 هـ و130 هـ
7552,عبد الأعلى,,[],-65.0,0.0,,
7553,المنذر بن النعمان,,[],-65.0,0.0,,
7554,عبد العزيز بن إسماعيل بن عبيد الله بن أبي المهاجر,,[],100.5,165.5,,بين 161 هـ و170 هـ
7555,ميمون,مستور,[],96.0,161.0,,
7556,يزيد بن ربيعة,,[],100.5,165.5,,بين 161 هـ و170 هـ
7557,عباس,,[],-65.0,0.0,,
7558,نصر بن زياد,,[],-65.0,0.0,,
7559,السكن بن أبي كريمة بن زيد,,[],77.0,142.0,,142 هـ
7563,عبد الله بن رباح,,[],-65.0,0.0,,
7566,النعمان بن قيس,,[],-65.0,0.0,,
7567,الوليد بن هشام,,[],157.0,222.0,,222 هـ
7568,الحارث بن يزيد,,[],-65.0,0.0,,
7569,سوادة بن حيان,,[],-65.0,0.0,,
7570,عبد الملك بن عبد الله بن أبي سفيان بن جارية,,[],-65.0,0.0,,
7571,عبد الله بن حنش,,[],50.5,115.5,,بين 111 هـ و120 هـ
7572,يونس بن عبد الله بن أبي فروة,,[],-65.0,0.0,,
7574,صالح بن خباب,,[],-65.0,0.0,,
7577,مطرف بن مازن,,"['صنعاء', 'الرقة', 'قيل منبج']",126.0,191.0,,191 هـ
7578,يعلى بن مقسم,,[],-65.0,0.0,,
7579,عمر بن أيوب,,[],-65.0,0.0,,
7580,عمرو بن النعمان بن مقرن,,[],-65.0,0.0,,
7581,القعقاع بن يزيد,,[],70.5,135.5,,131 هـ : 140 هـ
7582,أبو حمزة,,[],-65.0,0.0,,
7583,سميع,مقبول,[],74.0,139.0,,
7584,خالد بن زيد بن جارية ، ويقال : ابن يزيد بن جارية,,[],50.5,115.5,,111 هـ : 120 هـ
7585,الحكم بن مسعود ، وصحح أبو حاتم أنه : مسعود بن الحكم,,[],-65.0,0.0,,
7586,حجاج الأسود وهو ابن أبي زياد وقال الذهبي حجاج بن الأسود,,['كان ينزل القسامل بالبصرة'],-65.0,0.0,,
7591,مسعود بن علي,,[],-65.0,0.0,,
7592,الوليد بن مالك بن عباد بن حنيف,,[],-65.0,0.0,,
7593,محمد بن قيس,,[],-65.0,0.0,,
7594,الحسن بن عقبة,,[],80.5,145.5,,بين 141 هـ و150 هـ
7595,عمر بن زرعة,,[],-65.0,0.0,,
7596,الجلد بن أيوب,,[],60.5,125.5,,بين 121 هـ و130 هـ
7599,أبو يوسف,,[],-65.0,0.0,,
7601,عجلان,,[],-65.0,0.0,,
7602,أبو القعقاع,,[],-65.0,0.0,,
7604,مالك بن الخطاب,,[],-65.0,0.0,,
7605,خالد بن رباح,,[],80.5,145.5,,بين 141 هـ و150 هـ
7606,عيسى بن قيس,,[],-65.0,0.0,,
7607,يزيد بن الوليد,,[],-65.0,0.0,,
7610,يحيى بن بشر,,[],-65.0,0.0,,
7611,عبد الرحمن بن اليحصبي,,[],-65.0,0.0,,
7612,خالد بن ميمون,,[],-65.0,0.0,,
7613,جنادة بن أبي خالد,,[],-65.0,0.0,,
7614,عبد الرحمن بن يسار,,[],-65.0,0.0,,
7615,عبد الله بن محمد بن عمار بن سعد القرظ,,[],-65.0,0.0,,
7617,عبد الرحمن بن عثمان بن إبراهيم بن محمد بن حاطب,,[],120.5,185.5,,بين 181 هـ و190 هـ
7618,عثمان بن إبراهيم بن محمد بن حاطب,,['الكوفة'],80.5,145.5,,بين 141 هـ و150 هـ
7619,عبد الرحمن بن عبد الله بن أبي عمرة ، وينسب الى جده ابى عمرة,مقبول,[],70.0,135.0,,
7621,عبد الله بن المسيب بن أبي السائب : صيفي بن عابد بن عبد الله بن عمر بن مخزوم,صدوق,[],-5.0,60.0,,60 هـ وبضع
7626,حفص بن عمر,,[],-65.0,0.0,,
7628,محمد بن أبي موسى,مستور,[],55.0,120.0,,
7629,زياد  بن عبد الله,,[],-65.0,0.0,,
7638,القاسم بن صفوان بن مخرمة,,[],-65.0,0.0,,
7639,صفوان بن مخرمة,,['المدينة'],-65.0,0.0,,
7644,أبو عبد الله,,[],-65.0,0.0,,
7653,أم إسحاق,,[],-65.0,0.0,,
7654,هند بن أسماء بن حارثة وقد ينسب لجده,,[],-65.0,0.0,,في ولاية معاوية
7658,"قارب بن الأسود بن مسعود بن معتب بن مالك بن كعب بن عمرو بن سعد بن عوف بن ثقيف  ويقال : قارب بن عبد الله بن الأسود بن مسعود , ويقال ابن الاسود ، وقيل : مارب",,[],-65.0,0.0,,
7659,أسد بن كرز بن عامر بن عبد الله بن عبد شمس بن غمغمة بن جرير بن شق بن صعب,,[],-65.0,0.0,,
7665,حكيم بن أبي يزيد,,[],-65.0,0.0,,
7666,أبو يزيد,,[],-65.0,0.0,,
7671,"هبيب بن مغفل ويقال إن مغفلا جد أبيه نسب إليه  , وسماه أبو نعيم  : هبيب بن محمد بن عمرو بن مغفل بن الواقعة بن حرام بن غفار",,"['الحبشة', 'مصر']",-65.0,0.0,,
7672,الجهدمة ، يقال : كان النبي صلى الله عليه وسلم غير اسمها ، فجعله ليلى,صحابية,[],-9.5,55.5,,
7673,"سعد ، وقيل : سعيد  , والأول أشهر",,['البصرة'],-65.0,0.0,,
7676,"كرز بن علقمة بن هلال بن جريبة  بن عبد نهم بن حليل بن حبشية بن سليل الخزاعي , ويقال : كرز بن حبيش",,"['المدينة', 'عسفان']",-65.0,0.0,,
7678,مالك بن عبادة وقيل ابن عبد الله,,['مصر'],-65.0,0.0,,
7679,أم طارق,,[],-65.0,0.0,,
7682,محمد بن عبد الله بن سلام بن الحارث,,[],-65.0,0.0,,
7685,عبيد بن عبد الغفار,,[],-65.0,0.0,,
7688,سليمان بن عبد الرحمن بن جندب,,[],-65.0,0.0,,
7690,أبو بكر بن عبد الله بن محمد بن أبي سبرة بن أبي رهم بن عبد العزى بن أبي قيس بن عبدود بن نصر بن مالك بن حسل بن عامر بن لؤي بن غالب ، قيل اسمه : عبد الله ،  وقيل : محمد ، وقد ينسب إلى جده,رموه بالوضع,"['مكة', 'المدينة', 'بغداد', 'الكوفة', 'البصرة', 'العراق']",97.0,162.0,,162 هـ
7693,أبو الأشد أو أبو الأسود وصوب ابن ماكولا الأول,,[],-65.0,0.0,,
7700,الحارث,,[],-65.0,0.0,,
7701,هند بنت شريك بن زبان,مقبولة,[],39.23809523809524,104.23809523809524,,
7703,امرأة ربعي بن حراش,مقبولة,[],39.23809523809524,104.23809523809524,,
7705,عثمان بن يزدويه,,[],-65.0,0.0,,
7706,والان بن بهيس ، ويقال : بن قرفة,,[],-65.0,0.0,,
7707,عيسى بن المسيب,,"['الكوفة', 'خراسان']",-65.0,0.0,,في خلافة أبي جعفر
7708,رافع بن عامر ، ويقال : ابن عميرة ،  ويقال : ابن عمرو,,[],-65.0,0.0,,في آخر خلافة أبي بكر الصديق
7709,حمرة بن عبد كلال بن عريب ، وقيل : هو حمرة بن ليشرح بن كلال,,['الشام'],-65.0,0.0,,
7710,موسى بن عمران بن مناح,,[],-65.0,0.0,,
7711,عبيد الله بن عاصم بن عمر بن الخطاب,,[],-65.0,0.0,,
7712,خلف بن الوليد,,['مكة'],147.0,212.0,,212 هـ
7713,عمر بن مجاشع,,[],-65.0,0.0,,
7714,أحمد بن جميل,,"['بغداد', 'الري']",165.0,230.0,,230 هـ
7715,أحمد بن جناح,,[],-65.0,0.0,,
7716,أحمد بن حاتم بن يزيد,,[],162.0,227.0,,227 هـ
7719,إبراهيم بن أبي حرة,,['مكة'],60.5,125.5,,بين 121 هـ و130 هـ
7720,إبراهيم بن الحسن بن الحسن بن على بن أبي طالب,,[],80.0,145.0,,145 هـ
7721,إبراهيم بن الحسن بن نجيح,ثقة,['البصرة'],166.0,231.0,,235 هـ ، او : 227 هـ
7722,إبراهيم بن الأشتر : مالك بن الحارث,,['الكوفة'],7.0,72.0,,72 هـ
7723,إبراهيم بن صالح بن عبد الله,,[],-2.0,63.0,في عهد النبي صلى الله عليه وسلم,63هـ
7725,إبراهيم بن عبد الله بن بشار,,['بغداد'],-65.0,0.0,,
7726,يعفر بن روذي,,[],-65.0,0.0,,
7727,بركة بن يعلي,,[],-65.0,0.0,,
7728,أبو سويد,,[],-65.0,0.0,,
7729,عقبة بن أبي الصهباء,,[],100.5,165.5,,بين 161 هـ و170 هـ
7730,عبد الواحد,,[],-65.0,0.0,,
7731,هاشم ، عن ابن عمر,,[],-65.0,0.0,,
7732,محمد بن عثيم : عثمان,,[],-65.0,0.0,,
7733,إبراهيم بن إسماعيل,,[],50.5,115.5,,بين 111 هـ و120 هـ
7734,سعيد بن عبد الرحمن بن وائل,,[],-65.0,0.0,,
7736,القاسم بن البرحي,,[],-65.0,0.0,,
7737,الأرقم بن أبي الأرقم : عبد مناف بن أسيد بن عبد الله بن عمر بن مخزوم,,['المدينة'],-11.0,54.0,,53 هـ ، او 55 هـ
